Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯比例%,色粉種類,色粉比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),顏色
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,200,200,188,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,203,204,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,200,200,188,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,203,204,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,203,201,188,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,206,204,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,200,188,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,201,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,204,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,203,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,203,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,203,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,203,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,203,204,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,202,203,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,201,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,205,201,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Green
104432 河源3%白,204,202,190,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,203,201,189,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,203,201,188,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源3%白,205,203,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),3,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,209,207,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,208,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,211,209,197,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,206,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,206,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,210,208,196,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,203,205,191,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,208,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,206,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,205,205,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,206,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,206,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,206,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,206,206,198,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,209,207,195,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,193,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,208,206,194,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Yellow
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,204,204,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,205,206,192,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
104432 河源4%白,207,207,195,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),4,1.2,0.16,0.53,Green
